candidate_key,date_key,seniority_key,technology_key,years_of_experience,code_challenge_score,technical_interview_score,hired_flag
36780,20210310,1,14,27,10.0,7.0,1
42890,20190428,2,5,9,4.0,2.0,0
47385,20210724,6,14,20,10.0,8.0,1
39625,20200417,6,18,1,8.0,8.0,1
30235,20181109,5,19,26,6.0,0.0,0
6801,20200704,1,21,28,5.0,10.0,0
8560,20211117,6,20,28,4.0,1.0,0
23157,20180218,1,17,6,4.0,10.0,0
32551,20190510,7,19,9,7.0,8.0,1
30529,20180424,5,23,7,5.0,6.0,0
9548,20180713,6,12,5,1.0,0.0,0
36286,20210815,7,13,27,6.0,2.0,0
44338,20180122,3,11,16,2.0,4.0,0
2059,20191214,4,6,9,1.0,7.0,0
17315,20190413,2,16,13,0.0,3.0,0
20374,20210221,2,14,8,9.0,6.0,0
24131,20180516,1,22,8,0.0,1.0,0
4068,20210724,4,11,19,6.0,0.0,0
37135,20190421,2,17,11,8.0,6.0,0
12499,20200125,3,20,11,5.0,9.0,0
11762,20200131,3,2,6,3.0,5.0,0
17835,20190707,2,1,17,9.0,5.0,0
30785,20201109,7,11,19,10.0,4.0,0
9208,20210419,6,18,9,9.0,5.0,0
20773,20200708,6,2,9,5.0,3.0,0
33631,20200609,7,23,10,2.0,1.0,0
9343,20201121,5,5,3,2.0,1.0,0
15105,20201002,5,9,27,10.0,1.0,0
43919,20180213,2,2,29,8.0,1.0,0
26446,20190704,6,20,6,9.0,4.0,0
42628,20200517,5,2,13,10.0,10.0,1
16082,20220524,5,6,23,1.0,9.0,0
37404,20190723,3,13,21,7.0,2.0,0
36135,20210524,2,15,4,3.0,0.0,0
11885,20220405,2,18,6,1.0,8.0,0
25155,20190304,3,16,26,6.0,5.0,0
854,20180816,7,12,5,5.0,0.0,0
47139,20211010,7,20,21,3.0,7.0,0
7629,20180429,7,8,27,10.0,10.0,1
10212,20180429,6,14,24,10.0,1.0,0
9945,20220621,3,19,2,9.0,1.0,0
48697,20190326,6,18,13,8.0,0.0,0
37373,20200124,6,14,7,6.0,6.0,0
44346,20200920,4,14,19,4.0,2.0,0
33925,20191127,3,9,24,8.0,2.0,0
3718,20200423,1,3,24,5.0,3.0,0
49716,20200331,1,19,3,0.0,2.0,0
40620,20201113,7,4,17,5.0,1.0,0
46259,20191201,5,2,15,2.0,7.0,0
10248,20180226,5,18,5,0.0,5.0,0
34600,20181124,7,3,1,1.0,7.0,0
37430,20191121,1,18,12,6.0,8.0,0
16342,20180419,5,13,7,4.0,1.0,0
27015,20220427,6,16,8,4.0,10.0,0
1956,20211001,1,15,20,4.0,5.0,0
16474,20180819,1,22,20,1.0,2.0,0
23864,20200918,5,13,30,5.0,8.0,0
12827,20200929,1,17,18,2.0,5.0,0
39696,20220419,7,23,12,9.0,8.0,1
2178,20190122,4,11,4,5.0,6.0,0
44877,20180508,1,18,25,10.0,4.0,0
15315,20180907,7,13,2,2.0,9.0,0
1833,20200729,2,8,17,10.0,7.0,1
7894,20181231,5,20,29,1.0,3.0,0
17317,20190801,4,21,29,4.0,6.0,0
30870,20190428,2,13,23,7.0,3.0,0
9023,20200602,3,21,24,0.0,0.0,0
35493,20220310,6,10,3,10.0,9.0,1
35826,20210321,3,5,5,6.0,5.0,0
44298,20181004,2,13,30,1.0,5.0,0
28370,20220422,1,13,27,5.0,2.0,0
41911,20190328,7,23,11,8.0,2.0,0
31929,20201101,3,11,17,7.0,2.0,0
46872,20200326,4,11,23,7.0,3.0,0
22101,20210706,3,17,12,7.0,4.0,0
20235,20201211,3,6,4,10.0,4.0,0
19706,20211028,3,10,4,4.0,7.0,0
43951,20190825,1,14,3,3.0,2.0,0
5905,20220501,6,19,11,1.0,10.0,0
32653,20191128,1,9,5,6.0,0.0,0
40937,20190627,6,14,6,0.0,3.0,0
18510,20181221,1,3,1,1.0,3.0,0
41399,20190720,6,12,15,0.0,0.0,0
30321,20180315,7,21,3,5.0,9.0,0
33606,20210507,1,5,23,9.0,6.0,0
33697,20190114,1,8,22,2.0,1.0,0
2770,20220409,1,10,29,7.0,5.0,0
5755,20190209,6,21,12,8.0,4.0,0
39827,20211107,4,23,6,7.0,4.0,0
6360,20180711,5,8,9,0.0,9.0,0
4765,20191021,7,24,26,6.0,8.0,0
41316,20191217,5,1,16,10.0,5.0,0
49168,20210314,6,1,27,7.0,9.0,1
48879,20191224,1,7,27,3.0,9.0,0
26922,20220306,7,13,23,4.0,4.0,0
12590,20190314,7,21,26,5.0,10.0,0
10811,20180718,3,19,22,9.0,1.0,0
22072,20190609,2,19,1,3.0,3.0,0
2911,20211014,6,20,19,5.0,4.0,0
48680,20200804,4,23,14,0.0,0.0,0
43641,20200318,7,13,10,0.0,7.0,0
14717,20190228,7,12,18,7.0,6.0,0
32995,20190902,4,3,30,5.0,2.0,0
10611,20210724,7,8,12,2.0,10.0,0
16396,20180907,2,13,7,1.0,5.0,0
37515,20211008,3,5,12,8.0,1.0,0
25808,20191227,7,16,9,7.0,10.0,1
38908,20220314,5,13,27,6.0,1.0,0
3514,20201120,1,18,19,4.0,9.0,0
48095,20190124,5,16,22,6.0,8.0,0
11897,20180803,2,11,6,3.0,2.0,0
15125,20180324,5,19,24,8.0,1.0,0
4548,20190110,3,15,21,7.0,8.0,1
28550,20201119,5,20,9,5.0,3.0,0
29929,20191022,2,20,9,4.0,6.0,0
45756,20220401,1,6,7,8.0,7.0,1
39725,20190720,3,15,7,4.0,8.0,0
10406,20200906,4,6,5,4.0,1.0,0
24217,20180817,6,15,14,9.0,6.0,0
18828,20201124,3,12,17,10.0,3.0,0
3190,20220628,7,13,30,6.0,3.0,0
44270,20190507,5,12,2,3.0,3.0,0
27044,20220213,6,16,23,3.0,1.0,0
3980,20181114,4,13,11,9.0,0.0,0
6586,20190306,3,22,9,3.0,6.0,0
40893,20191203,7,4,29,1.0,7.0,0
11764,20220316,2,18,9,5.0,0.0,0
594,20180327,1,23,12,4.0,9.0,0
45205,20200226,2,13,26,10.0,6.0,0
33518,20210824,4,5,25,6.0,1.0,0
42110,20200103,7,9,4,10.0,5.0,0
21140,20190811,1,6,17,1.0,2.0,0
19068,20190128,6,4,30,2.0,4.0,0
21870,20190309,7,22,25,10.0,3.0,0
42383,20200207,1,21,7,4.0,0.0,0
30948,20220107,1,1,30,8.0,9.0,1
44977,20201021,4,3,8,1.0,2.0,0
30414,20190130,6,17,23,4.0,1.0,0
4204,20210924,3,20,5,7.0,10.0,1
9901,20220222,7,13,20,1.0,2.0,0
22696,20201023,6,7,24,5.0,5.0,0
32784,20200610,4,23,16,3.0,0.0,0
44293,20200330,7,21,8,2.0,5.0,0
30335,20220326,1,7,20,1.0,2.0,0
6630,20220702,1,14,8,7.0,8.0,1
8777,20190408,2,1,13,1.0,1.0,0
46172,20201129,2,3,2,2.0,0.0,0
27972,20200529,5,10,20,7.0,3.0,0
5344,20210618,1,19,16,2.0,7.0,0
41675,20180226,5,12,14,10.0,0.0,0
2280,20200404,3,10,19,7.0,6.0,0
31005,20200523,1,13,14,1.0,0.0,0
14918,20200902,4,17,5,7.0,10.0,1
47099,20180531,1,17,4,4.0,4.0,0
35433,20190603,3,3,16,10.0,8.0,1
3236,20190418,2,23,26,8.0,10.0,1
45801,20180727,4,4,30,4.0,6.0,0
43626,20200823,1,10,23,4.0,5.0,0
34432,20200222,7,14,20,2.0,9.0,0
14195,20200208,3,18,24,3.0,9.0,0
1158,20191130,1,20,10,3.0,9.0,0
39656,20210208,1,10,23,8.0,0.0,0
136,20191222,1,20,21,7.0,0.0,0
4990,20190602,5,4,25,4.0,3.0,0
18997,20181120,5,10,4,1.0,8.0,0
21682,20200406,2,22,26,6.0,8.0,0
8272,20201020,1,18,30,0.0,4.0,0
1601,20190521,4,19,23,6.0,2.0,0
10200,20200721,5,13,12,0.0,4.0,0
42098,20210504,3,8,7,3.0,1.0,0
35198,20200212,7,13,23,9.0,4.0,0
45418,20191214,5,10,21,1.0,4.0,0
43497,20190812,5,13,8,5.0,8.0,0
43448,20180608,3,1,11,5.0,9.0,0
25021,20210504,4,16,1,10.0,8.0,1
19362,20191003,2,12,10,6.0,2.0,0
39944,20181224,6,24,24,2.0,6.0,0
3081,20220320,6,14,24,4.0,2.0,0
46448,20200730,1,6,29,1.0,9.0,0
28161,20200104,4,2,12,3.0,8.0,0
41094,20181118,7,17,16,8.0,7.0,1
15896,20210720,7,3,6,3.0,9.0,0
5113,20211212,4,11,28,10.0,1.0,0
27528,20190128,1,8,9,4.0,8.0,0
48304,20200704,2,24,14,7.0,7.0,1
31361,20180723,5,13,3,8.0,10.0,1
30147,20210320,2,22,13,0.0,10.0,0
23967,20191017,5,13,1,2.0,2.0,0
27818,20180528,5,15,17,8.0,10.0,1
23605,20210921,3,6,30,2.0,2.0,0
44987,20181027,1,23,1,5.0,8.0,0
14832,20201202,3,1,23,2.0,3.0,0
35868,20180823,4,10,13,7.0,0.0,0
21939,20200514,6,16,21,1.0,4.0,0
5362,20191112,2,6,20,4.0,2.0,0
18303,20190316,6,13,15,2.0,0.0,0
32553,20210301,3,10,25,8.0,5.0,0
22292,20211204,2,14,25,6.0,0.0,0
156,20220222,2,2,12,8.0,4.0,0
47396,20180306,4,17,29,0.0,0.0,0
41819,20200417,3,16,18,3.0,0.0,0
6409,20180309,7,16,30,8.0,10.0,1
45873,20220402,3,7,17,5.0,1.0,0
20271,20220611,1,11,2,9.0,4.0,0
2022,20200423,6,15,10,7.0,9.0,1
27418,20180307,3,23,16,10.0,3.0,0
14108,20220316,7,17,4,7.0,5.0,0
9784,20180722,7,2,23,5.0,7.0,0
2172,20190119,2,3,12,3.0,1.0,0
28783,20220601,2,1,26,9.0,1.0,0
45384,20190705,5,11,11,0.0,1.0,0
17795,20200105,3,13,13,6.0,2.0,0
30922,20220521,5,12,4,10.0,6.0,0
25311,20200929,4,20,21,1.0,5.0,0
25793,20180517,5,14,24,9.0,8.0,1
434,20200707,4,17,27,5.0,8.0,0
19557,20200131,6,5,2,6.0,5.0,0
46940,20220624,6,18,2,0.0,2.0,0
48399,20210807,3,16,9,8.0,5.0,0
4875,20190414,1,16,6,6.0,5.0,0
15662,20180714,1,15,11,8.0,5.0,0
26065,20200717,7,1,18,8.0,2.0,0
25352,20200102,4,8,8,7.0,10.0,1
38717,20180404,6,21,13,0.0,6.0,0
36387,20180828,5,18,20,10.0,5.0,0
9979,20190717,2,18,14,1.0,9.0,0
39994,20210816,5,15,21,3.0,2.0,0
7582,20200509,1,24,29,4.0,3.0,0
13141,20200604,7,6,7,1.0,10.0,0
46216,20200412,6,3,12,8.0,10.0,1
14569,20181221,7,14,10,3.0,9.0,0
42664,20190101,3,16,26,2.0,9.0,0
28355,20181013,6,7,27,8.0,8.0,1
43671,20191206,2,18,25,5.0,1.0,0
35165,20181101,7,4,4,10.0,9.0,1
11176,20180119,1,18,0,7.0,7.0,1
14475,20211130,4,6,4,1.0,4.0,0
12149,20190723,3,5,22,8.0,9.0,1
23705,20200806,1,4,6,2.0,4.0,0
34385,20210607,5,3,16,6.0,6.0,0
28084,20190925,1,14,15,3.0,6.0,0
13548,20200111,6,3,27,9.0,3.0,0
13946,20220511,5,11,26,5.0,9.0,0
25576,20201117,4,23,14,9.0,3.0,0
21410,20190713,6,11,20,7.0,8.0,1
11066,20210404,4,17,14,10.0,0.0,0
19075,20181101,4,8,4,5.0,7.0,0
43873,20191101,2,16,1,0.0,8.0,0
19673,20210917,1,12,23,1.0,3.0,0
49679,20200223,1,4,17,1.0,7.0,0
48958,20191214,6,1,11,3.0,3.0,0
41266,20190629,6,10,4,6.0,6.0,0
41733,20211108,5,14,15,3.0,2.0,0
7480,20200406,6,10,8,5.0,3.0,0
3053,20220224,1,20,27,9.0,9.0,1
27371,20200804,2,3,2,9.0,6.0,0
37280,20190803,3,13,21,4.0,4.0,0
38550,20190802,1,20,24,9.0,1.0,0
4523,20190120,5,18,18,1.0,5.0,0
37043,20181208,4,23,17,4.0,9.0,0
417,20190415,2,5,5,10.0,6.0,0
2085,20180330,7,17,4,2.0,1.0,0
26187,20200105,5,6,1,3.0,10.0,0
11463,20210227,4,14,22,6.0,3.0,0
3271,20190428,6,13,17,10.0,8.0,1
40435,20191006,3,7,4,10.0,1.0,0
1530,20180219,4,2,26,1.0,4.0,0
151,20200126,2,10,7,10.0,5.0,0
29879,20200325,3,13,16,10.0,7.0,1
37596,20200727,7,19,23,1.0,1.0,0
41750,20200805,5,8,13,2.0,8.0,0
37027,20180620,4,5,25,1.0,4.0,0
28617,20180515,4,7,30,4.0,4.0,0
37933,20190831,1,18,27,3.0,9.0,0
28857,20190111,2,24,9,2.0,5.0,0
41479,20191215,4,12,4,1.0,1.0,0
45144,20190508,7,18,26,10.0,8.0,1
13252,20191125,2,24,18,3.0,5.0,0
18369,20201210,5,13,29,10.0,0.0,0
23812,20210303,1,13,23,5.0,10.0,0
35139,20220210,3,22,30,9.0,6.0,0
36219,20200406,1,9,15,0.0,3.0,0
47156,20201209,1,22,15,9.0,9.0,1
43914,20180906,7,12,30,1.0,5.0,0
29602,20180420,1,14,12,0.0,8.0,0
35296,20220119,3,19,29,0.0,5.0,0
23841,20181228,6,20,15,10.0,4.0,0
20033,20201018,6,10,30,8.0,6.0,0
24512,20200304,2,20,18,0.0,0.0,0
32603,20220130,6,13,19,0.0,5.0,0
41842,20190607,4,20,5,0.0,0.0,0
22942,20180819,4,5,12,5.0,2.0,0
19291,20190820,4,23,16,7.0,0.0,0
1,20180307,4,21,1,0.0,3.0,0
35016,20181110,2,20,10,6.0,10.0,0
26414,20180502,5,13,15,5.0,2.0,0
34919,20210129,6,22,23,6.0,9.0,0
3468,20180117,6,17,18,4.0,0.0,0
18742,20220131,1,19,24,10.0,1.0,0
30675,20190502,5,1,7,0.0,1.0,0
2130,20210201,4,13,6,2.0,9.0,0
2728,20200626,3,20,24,6.0,4.0,0
36828,20201113,1,18,12,1.0,4.0,0
26567,20180625,3,14,28,0.0,4.0,0
45780,20220518,6,1,23,5.0,9.0,0
26569,20220105,7,4,12,9.0,10.0,1
2149,20180818,2,13,5,10.0,1.0,0
3869,20181129,3,5,26,4.0,7.0,0
5092,20190413,4,13,11,4.0,0.0,0
31604,20200610,6,8,20,6.0,10.0,0
14915,20201004,6,3,15,0.0,9.0,0
25788,20190618,2,22,8,4.0,2.0,0
47143,20200330,3,15,26,5.0,5.0,0
42046,20180729,6,8,30,2.0,2.0,0
20433,20211101,2,24,24,1.0,8.0,0
2444,20190522,3,20,7,1.0,10.0,0
30900,20190811,5,1,25,6.0,7.0,0
25411,20190214,7,4,29,2.0,4.0,0
5579,20190702,4,4,12,2.0,3.0,0
36978,20201011,1,12,24,1.0,9.0,0
25488,20210325,3,9,17,6.0,5.0,0
28545,20210103,4,19,7,8.0,7.0,1
46964,20180702,6,23,29,4.0,9.0,0
7362,20191111,4,5,7,7.0,4.0,0
40367,20200106,2,2,27,8.0,6.0,0
31833,20210425,1,22,10,2.0,5.0,0
20509,20211011,6,3,19,10.0,8.0,1
48049,20180114,2,15,4,7.0,1.0,0
9052,20220302,4,13,11,4.0,0.0,0
22331,20200102,5,14,5,0.0,3.0,0
1451,20210203,3,14,10,6.0,10.0,0
38168,20191123,5,10,20,2.0,3.0,0
24235,20210403,1,1,16,9.0,7.0,1
12328,20210320,1,3,6,7.0,1.0,0
25010,20190810,7,20,11,4.0,6.0,0
48660,20200319,3,11,3,4.0,6.0,0
38331,20200809,4,6,15,1.0,1.0,0
14679,20220215,2,7,23,3.0,8.0,0
11610,20190730,4,6,7,1.0,9.0,0
45436,20180714,4,15,17,3.0,10.0,0
44021,20210825,1,13,24,3.0,5.0,0
45872,20191130,2,6,13,4.0,3.0,0
15288,20201016,3,19,4,4.0,6.0,0
32558,20180925,4,14,6,4.0,6.0,0
7979,20201229,5,20,12,6.0,10.0,0
31614,20180816,4,14,2,2.0,3.0,0
38669,20181210,5,18,17,8.0,8.0,1
17640,20220312,2,16,3,7.0,7.0,1
9152,20220614,5,1,17,4.0,0.0,0
19514,20190719,2,15,27,6.0,9.0,0
45353,20180805,5,9,19,9.0,1.0,0
30098,20190609,7,18,13,3.0,9.0,0
34079,20191020,3,15,16,4.0,0.0,0
15599,20190206,1,14,21,9.0,3.0,0
47477,20190522,4,17,24,5.0,7.0,0
28078,20180216,6,12,20,0.0,1.0,0
30061,20191226,4,12,15,4.0,10.0,0
44545,20210930,5,13,15,6.0,9.0,0
41276,20200113,4,22,21,10.0,6.0,0
34443,20180709,2,23,9,10.0,1.0,0
41158,20190328,4,23,7,0.0,8.0,0
43300,20200325,4,10,4,3.0,6.0,0
7875,20210218,1,17,7,9.0,1.0,0
25862,20190302,6,14,2,10.0,10.0,1
1103,20200126,1,11,12,9.0,3.0,0
25740,20200528,3,14,14,4.0,0.0,0
46030,20220222,7,23,19,9.0,7.0,1
35813,20211029,7,7,16,6.0,0.0,0
22442,20181015,7,19,25,3.0,0.0,0
31250,20200402,3,21,25,6.0,4.0,0
35037,20220125,3,6,28,2.0,8.0,0
2144,20191227,1,23,16,1.0,1.0,0
7566,20190514,5,9,20,0.0,10.0,0
5088,20180527,2,15,20,8.0,9.0,1
43301,20180811,7,8,22,9.0,4.0,0
39687,20210502,2,14,6,1.0,5.0,0
15923,20181120,4,16,23,3.0,1.0,0
1751,20190827,2,18,24,10.0,7.0,1
38948,20190714,6,22,2,3.0,7.0,0
8056,20191011,3,14,24,0.0,0.0,0
31598,20220629,3,18,3,1.0,1.0,0
35733,20181009,3,5,25,2.0,3.0,0
31808,20180217,1,16,16,8.0,0.0,0
47791,20190502,5,13,1,6.0,4.0,0
9069,20180404,7,14,21,0.0,7.0,0
46608,20210401,3,10,21,1.0,9.0,0
31901,20210711,4,13,25,4.0,5.0,0
44907,20190512,6,12,7,9.0,4.0,0
42249,20210513,7,14,9,5.0,5.0,0
35871,20210719,1,21,6,9.0,0.0,0
40757,20180124,5,7,18,1.0,10.0,0
2731,20200208,2,14,29,10.0,8.0,1
15986,20180716,2,15,4,8.0,9.0,1
42932,20210711,4,10,16,3.0,8.0,0
27027,20180108,2,14,19,10.0,0.0,0
41202,20200724,4,14,30,8.0,6.0,0
2005,20211017,7,24,8,1.0,5.0,0
2479,20211111,2,14,19,4.0,5.0,0
39824,20191214,4,3,16,3.0,8.0,0
21960,20191226,1,1,13,2.0,1.0,0
3847,20211118,1,6,18,1.0,1.0,0
30624,20201129,5,11,25,1.0,10.0,0
10954,20180719,5,20,6,9.0,2.0,0
14863,20191027,7,15,17,8.0,3.0,0
39435,20211116,4,9,25,6.0,3.0,0
45017,20200517,1,15,17,6.0,2.0,0
11330,20220505,4,20,5,3.0,8.0,0
14959,20181028,3,14,7,5.0,4.0,0
31315,20180122,6,2,18,1.0,1.0,0
37253,20180804,6,9,0,5.0,0.0,0
1991,20220607,2,8,24,10.0,10.0,1
35309,20190518,3,21,27,7.0,3.0,0
10274,20181123,2,14,26,2.0,0.0,0
37746,20210702,6,23,18,2.0,3.0,0
1247,20200414,5,2,25,1.0,2.0,0
34607,20181216,2,5,21,1.0,1.0,0
8947,20211206,4,23,2,10.0,5.0,0
47002,20190124,2,23,4,4.0,4.0,0
15062,20180704,7,13,1,3.0,8.0,0
22395,20200302,7,10,9,5.0,2.0,0
31941,20210916,1,10,10,7.0,10.0,1
3912,20190322,3,20,19,1.0,8.0,0
47384,20200610,6,2,3,6.0,6.0,0
17114,20210222,3,19,23,8.0,10.0,1
10686,20180112,6,9,19,4.0,4.0,0
40465,20190814,5,7,5,6.0,4.0,0
7416,20211205,4,19,18,8.0,4.0,0
9600,20180201,5,6,21,1.0,9.0,0
13904,20210924,5,21,12,0.0,0.0,0
42358,20210322,2,17,22,0.0,6.0,0
27169,20180517,6,7,12,8.0,6.0,0
32823,20211102,3,13,2,4.0,1.0,0
43387,20210110,2,14,10,2.0,7.0,0
27375,20220628,5,13,19,4.0,7.0,0
47200,20210415,6,22,14,1.0,3.0,0
39610,20190918,1,20,18,8.0,10.0,1
20088,20210330,2,6,26,10.0,7.0,1
13106,20210731,5,8,25,9.0,10.0,1
14128,20181109,4,14,15,3.0,0.0,0
26896,20190410,6,23,17,10.0,4.0,0
15873,20180417,7,2,7,0.0,8.0,0
29275,20180926,2,17,22,8.0,9.0,1
45512,20190322,3,8,26,9.0,4.0,0
42701,20190321,6,18,4,5.0,0.0,0
10600,20210411,5,6,2,1.0,4.0,0
3061,20200712,4,13,29,8.0,8.0,1
8596,20180927,5,4,15,9.0,10.0,1
49358,20201225,1,11,30,7.0,8.0,1
812,20201221,6,23,19,1.0,7.0,0
36404,20210818,7,8,8,2.0,9.0,0
5533,20200505,3,4,13,0.0,2.0,0
43319,20211111,1,22,14,6.0,8.0,0
34514,20191023,6,6,8,0.0,2.0,0
12791,20210421,7,24,9,1.0,3.0,0
41234,20200704,5,1,30,8.0,2.0,0
35150,20210404,5,10,10,0.0,5.0,0
44842,20180817,1,13,28,7.0,10.0,1
5178,20200820,3,21,1,0.0,6.0,0
41861,20180330,1,11,6,3.0,8.0,0
43233,20210109,2,14,12,10.0,1.0,0
48493,20200109,2,5,22,7.0,1.0,0
47480,20200601,3,14,20,2.0,8.0,0
45787,20210601,5,17,6,2.0,3.0,0
12743,20190921,2,9,29,3.0,4.0,0
31659,20190712,7,18,8,1.0,6.0,0
8114,20181023,3,19,26,2.0,9.0,0
4235,20180904,3,8,24,7.0,8.0,1
31316,20220104,2,22,24,1.0,1.0,0
47978,20190420,2,12,0,10.0,9.0,1
27801,20180731,1,7,7,1.0,1.0,0
33585,20200307,5,10,28,5.0,10.0,0
48874,20200114,5,21,24,1.0,0.0,0
19733,20210303,5,24,13,8.0,4.0,0
39191,20180813,1,7,8,3.0,1.0,0
8341,20191106,4,13,28,2.0,8.0,0
27846,20201111,5,7,26,0.0,8.0,0
48901,20210217,4,14,30,3.0,3.0,0
7333,20181002,1,17,6,5.0,9.0,0
1595,20180410,4,21,27,0.0,2.0,0
7007,20190304,1,5,9,0.0,10.0,0
49108,20181128,4,17,7,0.0,8.0,0
7553,20200310,2,9,27,2.0,6.0,0
39925,20190807,4,10,13,9.0,10.0,1
30004,20200623,5,4,3,10.0,6.0,0
45819,20210201,1,12,29,0.0,1.0,0
40907,20180227,6,2,4,8.0,5.0,0
13326,20180325,1,7,3,8.0,1.0,0
3241,20220301,1,22,24,4.0,0.0,0
1853,20200219,5,18,3,9.0,1.0,0
19018,20210131,6,8,29,6.0,3.0,0
1559,20210709,2,12,26,3.0,10.0,0
41023,20200104,1,6,10,3.0,3.0,0
39615,20190926,5,13,18,6.0,3.0,0
35119,20210114,6,14,4,3.0,2.0,0
19952,20190828,1,5,4,2.0,8.0,0
570,20200721,7,8,22,2.0,8.0,0
31155,20210311,6,2,24,3.0,4.0,0
26280,20180110,2,23,1,5.0,1.0,0
27048,20190611,1,22,9,10.0,8.0,1
44343,20200326,5,4,7,1.0,4.0,0
9555,20180706,6,19,11,4.0,8.0,0
49672,20200406,4,5,25,1.0,5.0,0
49039,20200726,3,21,27,7.0,4.0,0
4912,20200325,1,15,5,9.0,3.0,0
24172,20190725,7,13,19,2.0,10.0,0
10474,20180109,2,2,13,3.0,1.0,0
47446,20220426,6,23,21,10.0,2.0,0
3828,20210128,4,22,20,5.0,6.0,0
39353,20190704,3,13,25,0.0,0.0,0
30161,20210317,7,11,25,9.0,3.0,0
40361,20181129,4,11,2,3.0,7.0,0
41327,20201118,5,14,11,8.0,1.0,0
48932,20181122,2,9,11,0.0,7.0,0
5937,20200922,3,13,5,2.0,4.0,0
30399,20190523,7,4,12,6.0,8.0,0
10848,20200511,2,13,10,8.0,6.0,0
24032,20220314,7,13,13,2.0,8.0,0
33419,20210317,4,15,2,2.0,10.0,0
28817,20220510,5,16,6,1.0,10.0,0
19172,20200705,3,19,22,5.0,1.0,0
19955,20211230,1,5,27,5.0,4.0,0
6568,20190604,7,6,1,2.0,8.0,0
12691,20220424,5,20,13,10.0,4.0,0
46333,20200215,6,22,29,2.0,10.0,0
30543,20220131,3,1,16,2.0,10.0,0
41679,20201231,5,8,19,0.0,1.0,0
17372,20220316,3,6,7,1.0,10.0,0
29797,20180413,2,4,23,8.0,5.0,0
15495,20200103,4,11,10,3.0,4.0,0
20236,20180203,6,21,25,8.0,0.0,0
14347,20210521,5,13,3,1.0,10.0,0
15068,20211101,7,9,3,8.0,10.0,1
11472,20180420,7,17,11,5.0,6.0,0
19598,20220223,5,22,20,2.0,5.0,0
42262,20190409,2,4,8,6.0,9.0,0
47761,20220407,1,13,29,1.0,4.0,0
8431,20210609,2,3,23,7.0,10.0,1
44522,20190604,5,14,6,8.0,2.0,0
9803,20180916,7,3,24,10.0,1.0,0
28866,20211013,2,14,3,10.0,2.0,0
26161,20210117,3,24,14,7.0,6.0,0
755,20200423,2,22,10,8.0,10.0,1
14035,20210719,5,13,5,2.0,1.0,0
34843,20190528,6,12,0,2.0,5.0,0
7052,20211031,7,2,13,8.0,1.0,0
44858,20190521,3,24,10,0.0,7.0,0
38336,20220421,6,3,12,10.0,5.0,0
20231,20181211,5,5,9,4.0,7.0,0
3716,20211013,3,14,12,4.0,4.0,0
34678,20190128,7,19,22,9.0,9.0,1
2365,20180306,5,21,23,6.0,10.0,0
4730,20211103,4,5,28,10.0,7.0,1
28692,20180119,2,16,8,2.0,0.0,0
7969,20180619,3,23,13,10.0,9.0,1
39624,20201122,4,10,14,0.0,6.0,0
41662,20191031,3,17,3,7.0,6.0,0
26011,20190209,7,10,16,0.0,0.0,0
10614,20210724,4,8,19,4.0,5.0,0
32702,20210109,5,8,17,3.0,0.0,0
28669,20180411,6,12,5,2.0,5.0,0
42640,20191203,1,19,3,8.0,8.0,1
44924,20220525,6,1,1,3.0,8.0,0
21281,20220703,2,2,28,0.0,3.0,0
35651,20200830,2,19,30,4.0,10.0,0
44239,20210329,7,11,27,0.0,6.0,0
42222,20190219,7,6,29,2.0,8.0,0
47180,20190902,7,11,8,1.0,1.0,0
32530,20190128,7,21,14,3.0,6.0,0
22115,20220616,4,2,6,2.0,2.0,0
40161,20180909,1,21,7,6.0,1.0,0
11237,20201223,6,18,9,1.0,1.0,0
6888,20201104,5,22,5,2.0,1.0,0
41345,20220516,5,18,25,0.0,1.0,0
40952,20191010,1,9,6,10.0,1.0,0
38027,20180528,7,2,26,9.0,7.0,1
34442,20211010,3,5,19,4.0,4.0,0
30086,20190426,6,15,29,10.0,7.0,1
25790,20220104,5,10,21,1.0,1.0,0
16900,20211123,7,1,25,3.0,0.0,0
25981,20180118,7,22,2,4.0,7.0,0
19295,20180207,5,8,26,2.0,6.0,0
16454,20180206,3,24,29,7.0,4.0,0
6996,20190620,3,15,5,6.0,6.0,0
4528,20180419,6,7,30,9.0,10.0,1
13044,20200403,4,1,26,9.0,9.0,1
48081,20210701,2,17,6,2.0,10.0,0
5792,20180217,7,24,30,7.0,6.0,0
26637,20210716,2,24,18,1.0,2.0,0
49243,20210912,1,2,25,6.0,4.0,0
2716,20200114,1,14,14,7.0,3.0,0
20891,20180511,5,20,5,4.0,4.0,0
36431,20220226,4,2,3,7.0,8.0,1
35183,20180205,7,20,4,4.0,1.0,0
14812,20200330,4,20,17,0.0,9.0,0
12662,20181102,2,4,18,0.0,8.0,0
18456,20210801,4,18,28,10.0,7.0,1
48678,20220521,5,9,9,0.0,9.0,0
8937,20210912,6,23,27,6.0,7.0,0
7161,20210604,1,11,8,10.0,0.0,0
22225,20181202,7,16,3,5.0,6.0,0
34409,20200417,4,15,15,0.0,8.0,0
9583,20190203,6,14,22,7.0,6.0,0
31813,20190105,2,8,27,7.0,6.0,0
47818,20211020,6,5,15,10.0,10.0,1
10160,20180727,5,14,4,0.0,3.0,0
26613,20181008,4,20,20,7.0,10.0,1
27138,20181101,7,4,3,7.0,4.0,0
